2018-05-26 01:45:19 INFO  Car - Speed:   0.0; Angle:   0.0; Position:   2,3; Key:  4; Health: 100.0; Tile: START
2018-05-26 01:45:20 INFO  Car - Speed:   1.6; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   1.6; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   1.6; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   1.7; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   1.7; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   1.7; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   1.8; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   1.8; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   1.8; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   1.9; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   1.9; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   1.9; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   2.0; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   2.0; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   2.0; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   2.1; Angle:   0.0; Position:   3,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   2.1; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   2.1; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   2.2; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   2.2; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:20 INFO  Car - Speed:   2.2; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.3; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.3; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.3; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.4; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.4; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.4; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.5; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.5; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.5; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.6; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.6; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.6; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.7; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.7; Angle:   0.0; Position:   4,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.7; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.8; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.8; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.8; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.9; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.9; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   2.9; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   5,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   6,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:21 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   7,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   8,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:   9,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:22 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  10,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  11,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  12,3; Key:  4; Health: 100.0; Tile: ROAD
2018-05-26 01:45:23 INFO  Car - Speed:   3.0; Angle:   0.0; Position:  13,3; Key:  4; Health: 100.0; Tile: ROAD
